Date,smoothed_gdp_1,smoothed_gdp_2,smoothed_gdp_3,smoothed_gdp_4,smoothed_gdp_5,smoothed_gdp_6,smoothed_gdp_7,smoothed_gdp_8,smoothed_gdp_9,smoothed_gdp_10,smoothed_gdp_11,smoothed_gdp_12,smoothed_gdp_13,smoothed_gdp_14,smoothed_gdp_15,smoothed_gdp_16,smoothed_gdp_17,smoothed_gdp_18,smoothed_gdp_19,smoothed_gdp_20,smoothed_gdp_21,smoothed_gdp_22,smoothed_gdp_23,smoothed_gdp_24,smoothed_gdp_25,smoothed_gdp_26,smoothed_gdp_27,smoothed_gdp_28,smoothed_gdp_29,smoothed_gdp_30,smoothed_gdp_31,smoothed_gdp_32,smoothed_gdp_33,smoothed_gdp_34,smoothed_gdp_35,smoothed_gdp_36,smoothed_gdp_37,smoothed_gdp_38,smoothed_gdp_39,smoothed_gdp_40,smoothed_gdp_41,smoothed_gdp_42,smoothed_gdp_43,smoothed_gdp_44,smoothed_gdp_45,smoothed_gdp_46,smoothed_gdp_47,smoothed_gdp_48,smoothed_gdp_49,smoothed_gdp_50,smoothed_gdp_51,smoothed_gdp_52,smoothed_gdp_53,smoothed_gdp_54,smoothed_gdp_55,smoothed_gdp_56,smoothed_gdp_57,smoothed_gdp_58,smoothed_gdp_59,smoothed_gdp_60,smoothed_gdp_61,smoothed_gdp_62,smoothed_gdp_63,smoothed_gdp_64,smoothed_gdp_65,smoothed_gdp_66,smoothed_gdp_67,smoothed_gdp_68,smoothed_gdp_69,smoothed_gdp_70,smoothed_gdp_71,smoothed_gdp_72,smoothed_gdp_73,smoothed_gdp_74,smoothed_gdp_75,smoothed_gdp_76,smoothed_gdp_77,smoothed_gdp_78,smoothed_gdp_79,smoothed_gdp_80,smoothed_gdp_81,smoothed_gdp_82,smoothed_gdp_83,smoothed_gdp_84,smoothed_gdp_85,smoothed_gdp_86,smoothed_gdp_87,smoothed_gdp_88,smoothed_gdp_89,smoothed_gdp_90,smoothed_gdp_91,smoothed_gdp_92,smoothed_gdp_93,smoothed_gdp_94,smoothed_gdp_95,smoothed_gdp_96,smoothed_gdp_97,smoothed_gdp_98,smoothed_gdp_99,smoothed_gdp_100
1962-03-31,128423593481036,-779.378551232163,817.421545056473,65318002781173.8,-543917161174472,-128251946593941,16103465406748.7,5.738588158404e+15,1.0519237091466e+15,604802247089271,406652177999314,-403097410510525,274368214361235,3.92640105696223e+15,236039008241020,-1.01881144388202e+15,-107672612298350,1.16494254115115e+15,-573161602791855,1.07418386114605e+16,-250592133634754,64036310291172.3,-127833.72334546,-565152468828797,61705770822391,-90436551272772.8,-255640.661223259,-1.24698124938479e+15,-708001912635193,-138318532861633,71678307177203.5,-1.03040437310457e+15,-270475352157324,224250300969405,490836573718243,1.05980141869014e+15,-175235805923744,-935077859557971,33901.0501974944,311194695345301,-586653310075832,816788452201819,-383321241915069,-598142102670403,-103070255803398,33938634852458.8,148909121776478,-270659585318581,402848810544999,-811875601155557,-2.89337442740019e+15,2.14431074387347e+15,15947.8267126782,95942770748383.6,-637065104164033,27764.2067053013,-1.12838227216706e+15,-844587108773768,-933133805249724,9143.94977796062,436519484778623,-243356090420496,-111857384336375,-679505161127677,503589978944750,-964585740247014,83669.4396530354,-1.95613556929986e+15,2.16817355335317e+15,-17990.553601866,70795760739482.1,549908296411866,278785884229876,14362.5776117722,-176256317228657,-1.51001626611434e+15,-45274.2000619769,-270312227774763,71702192234927.1,689650124086345,362514147295875,1.64178852151788e+15,-27403.8409541135,356796627676166,4.63512777384841e+15,-873579321210289,-151747708675465,4.8202146873328e+15,-560899498952203,-1.30620796506096e+15,-15390.5704881628,206044028690351,-285827690359149,-1.12009596334162e+15,346762903626777,-1.06639385040374e+15,-401554723026130,676142138661150,304398789581505,-56980309481489.5
1962-06-30,-498317956460969,479050701937190,228016882285912,4.24889472886068e+15,106237349051207,-104199911800236,-3983.89989237579,-590607695385768,61272117475410.8,138440076961737,-478619379806815,-5.18537691876343e+15,149893740319373,85.6519110616972,-2.17016738843473e+15,-350835751552224,-186527832621970,323512623955308,-233259140548194,222871102543170,-806041959349999,-5.2869572661636e+15,105257951912289,262066476127819,-3.55770148778799e+15,65504919055810.6,162232348975139,441449352005566,-529342747659218,237021492867129,1.26641263187562e+15,1.87139398179938e+15,-5356.35663833865,182327803550185,618567847495791,-203835783937426,-121563229787324,118284345820930,191149971655899,694876977665339,123196496202638,185181773868536,-576953159642590,6626.33916420657,-1.36103153251478e+15,65268765401274.8,-93585317176399.5,417515779304727,401385685966635,1120.22718994099,-3028.77184840659,611517458191110,-151656542957237,-4.53862479770181e+15,-488437770874126,1502.4292943831,-143370936869253,-199749589227494,-782996908431941,-169349909472005,-1152411.1607469,-101694756904826,-291608626601659,6152.37680642225,142121560166475,-1101.28136249776,231938878508819,411460629594748,93703634137659.9,114928925850246,-65967086540662,5779.14229963309,137359765285764,354.841960511057,-788231647907224,2.59644051419518e+15,-1.34420008744283e+15,-346526821844052,104847550023415,180877924619037,973.49623746816,-1668.34038380723,-920371079817301,253728218324641,2093.98198213831,-621014887488320,175683468816617,74856165680721.7,79340665713802.9,-246596399547571,205877741163722,251669281737430,144784569438917,1210.88340168578,335295367141593,-1161.84335128509,196731696952308,-126502424436979,2.08299584685567e+15,-429534986284454
1962-09-30,-349149463877503,405991589539713,-1817.57533082802,-4478.77044004305,81092778114336.6,2847.57866103922,-2.81544941999783e+15,-598937311421224,-3721.76623073581,122147390426886,-461168851598221,23282526436087.1,105849291497766,171051104160822,-6.77546435024333e+15,-16523.9928881299,-94.9413541807358,218246615198290,-181034305519685,179083063641995,190871923644454,46262.5990334561,109241205241188,254816808045755,-1.73149818810091e+15,49391783386827.9,-5925.42850804521,-213315083132230,8549.85528114958,690505718657875,965939388051850,1.74500219886333e+15,168099945088629,673.788021388989,1.28934341849658e+15,-114219859593216,-73017838074985.8,94678305347986.5,144515983571989,530338210733085,111970628595526,160855097165915,-434150663136415,-1874.62570636707,-913544511963175,97111849027660.3,-79985394633268,105410989569967,292872823013722,352050238702022,-130509019468939,496025763209984,-126801699311894,-3.76293739069769e+15,-337104621236358,179740603152111,-114576229953428,-110153866548078,-630716939670238,7690.94662123545,63903206845767.4,-158521855428876,-121013515591158,-200113254544578,95301576590413.9,227540867786468,179086799339001,609932767309791,80759363564635.8,-136608248452542,2.46290201175891e+15,-306115090792260,-7719.65434024532,60992195055564.3,-631687674589647,397241152960807,-2865.47184222509,-3875.45667114299,12247.9610815625,110061303782261,-99931010161684.9,83371667360622.4,4569.20997977306,489964757712225,-160279.64001999,-467121914985607,145739111907488,53678522023662,66959522334440.4,-207445732870901,175183767483707,156399546276930,92036284323453.1,138370069450485,-6820.76693525509,-81721971500586.4,156587469597566,-83938130937931.8,1.63415123272819e+15,-307442856939228
1962-12-31,-340806220051379,327440565014969,179260728184385,-934877680572600,76157527760188.6,-43943579657188.8,8.31057708289148e+15,-566982703580678,43031521088585,-17223.5500192787,-354214532424316,-566399570533173,102603263681115,152464391056815,-1037.0364764269,-197292991485739,2597.99608247089,11696.2857190962,-169646972213444,167340966743478,198915354768761,-4.87312012982378e+15,195812569475616,226508480159330,-839163064365619,45727615512106.8,143551578821999,475530475978063,-288703761656904,207349362392660,1.13111564717584e+15,1.67426484932752e+15,135015103651975,124824892560674,656.990877428612,112.706264266525,-61365473818099,86837891854720.8,120993506620382,464222773508844,113433767451355,154442615031265,-147.391164044137,-58732446512536.2,-843063884374797,111916099154731,-90898123816070.7,224795147951435,275992248064983,324573946232676,-122215289378054,409130133835234,-35781702812691.7,9.26120363251088e+15,331.481500061251,95102231138152.9,-98806157579860.4,-80974114433708,-581111202560516,-8953.09328317357,62238190078058.7,-140595943065444,-113681301355888,-165860960435427,86250515980703.4,209677027851711,158225331629342,415667959680894,29542393839465.2,-112365022858126,1.60717623722913e+15,-352438880009364,94085828392546.9,260054380350224,-1936.47236294157,459095788726991,-89114711534764.6,80139733993057.4,-1985.51478065796,116318522237717,-103568183602967,72082923100065.5,-409056029961157,237966443018160,45686280221532.6,-412775256257853,122769477230321,51153294294259.2,62426464687967.6,-176051095897912,180179548906641,140312344709732,89214570395516.9,177982080357859,-296.145584836199,-62070731728343.5,138132507091655,-150.8039409807,1.5773723062639e+15,-300832480743648
1963-03-31,-179716806138189,117.827822304158,155546586588031,949.36502483133,211.555711579258,-63739667700113.5,5.95776828095059e+15,-543018070315295,46121063658186.4,93987576877843.2,-340498711989449,-1.95881255941824e+15,128947284211477,180089591596778,-1.5270946531225e+16,-318399138981337,-575749132976739,199051999390756,0.177122800646561,239533101762714,226128857380969,-1.36313722640801e+15,148921727361643,260539498059067,39.7386860051944,43537534960590.8,155498475411434,57.6581915338663,-365362656027498,179713785623213,8.208449622242e+15,-1.89371456817445e+15,131166159840949,49577488641488.5,-1.20450336259984e+15,-78198414782715.5,-50225577937214.3,189690542381824,84329735523278.5,897751695219017,106215143200872,63.9108487263176,-524687226145683,-52628052200693.9,-644212621456845,101806865402438,-89805511327967.6,226203625747276,285585355184693,373998779139046,-96866752303735.8,1.12171977500643e+15,-125994277564733,-850326151728461,-260701086020100,-506.069453290086,-98076153458392.3,-131990557068918,-564587278203586,-131987137641257,50731977040696.1,-137604374384312,-69182206935101.1,-162.808393893701,-52.3854504447865,-24534.591784541,152061081438623,236434909704284,58606834679270,-119840227856409,1.49594978574648e+15,-247295072176522,89386880934652.1,54206552177644.1,-237999255183438,303377187674081,216877463925544,-114796351835988,22096908524979.1,131446787917144,-76470308219332.4,130223381543990,-161421231481686,614173870675519,42622700523732.8,-207.073430935558,166736497478329,-146.944601664748,38107870108717,-159360197067652,137735082063484,117755516284548,143388931414464,256613360130339,215.544537216006,-126906591500633,87064199515999.5,8446866570730.5,1.80632506928133e+15,-2.90317953326006
1963-06-30,-2.74578057275115e+15,604478877355038,152927305667174,10.7188669346616,70809323956184.3,-123994996824131,1.33474693096176e+16,460.445643865692,-379277920409771,94643431157294,-360749285086592,480488096086461,120909744675483,150645043013267,-1.33317645804497e+15,-45387289873603.1,-142127818501094,220226653311435,-146437689902148,-751.423694975007,-71395007832650.2,-12022208277367.2,92181664823555.7,313771983863367,-1.35164966744764e+15,-3936891351029.63,76362661753255.8,218.926388935795,-344829805019188,167512433882760,339.048299936633,211.359180542332,134425106717244,-197894687425002,1.00813005939431e+15,-112308894718820,-52409433083258.1,300.147595620194,64598618144768,-2307.14778039046,143176502542282,-44.5279220889262,54069784108622.1,-52013149150970,114383812149785,111919531247765,-129561484794560,394714985665281,1015.32516009575,-132987255378944,-114041469728684,317010187595143,-112279265286094,-686596328993871,-354768536652649,12609983621959.9,-93769547730744.1,-109586617945665,-474625142139626,-138902174866075,-636.367540620225,39093543338498,-95995654966039.9,-720021718110781,179041626542937,208210320087358,389.354640893166,1.00603868140528e+15,53456566158723.7,-146861551163957,-45490810157685.8,-70.0311007126362,94042358423680.8,429.73095524252,-510252982960022,366145617691678,-51938991642159.9,-112771949780150,28973371376480.3,-21152695475.9137,-108635990977159,-91.8364466931115,-206458157086788,196680858382429,-72273638318863.4,-440073092094197,-48756783997358.7,122800090618861,66716527318782,-152784766748638,112678347746387,164503258212658,105697957510093,22.5302430113856,6922612513959.79,-40105652601810.1,161962683574106,-44171240212956.4,1.31776689065513e+15,273.866253973783
1963-09-30,-151760172951843,426536653869721,75566846369640.4,167907166273527,34088697217182.7,-25590651513651.8,-11.3615005390328,-242887837220678,34577806636548.3,74794865504194.3,-158980087621208,-23480660117847.4,65302045707912.4,2132.30491555659,-1.13274630347104e+15,274170221997252,-257.668470781074,152.34725374518,-91903573028594.9,-901.040162929213,48610923871226.1,-427203605163720,71914399006486.3,126287491717383,-1.12848242831961e+16,43350683730118.1,155588681989305,241432369068522,-272.476695211221,73246600416514.2,503463778406518,842343207484832,24158465258352.8,128369940488953,388023997987092,-76290540076024.8,-107466478941240,35654638191129.9,-11595620209269.4,270854356172747,97617068304572.9,100070993724282,-394714438314857,-32415682551689.3,-574249122005283,222473245156856,77.8025931076193,220601626778813,11022233315285.5,175219012433916,-165.060211889829,-114189096793221,-51362892580647.4,210162457852572,378591058024177,-35888986324576.4,-2481.02810861528,-90955846389282.9,-182282157735042,-39959434460552,-228.941561834804,-210407110042016,156217917176230,-81226339082000.2,59960542517684.1,359934387608427,1.0820853525749e+15,147968656372330,-957850698418304,-69855864485825.3,-1.21194977213943e+15,-128734811991892,415186665158417,25010479763742,-274462115482154,92224590942984.3,-109153259987607,-76758158617394.8,21494367490788.4,318506190955968,-65028740234840.4,-29.3323836202917,-260280948833128,116545817603519,21385002457996.4,-215017200581569,103619086350813,24089489473679.3,32378564774492.7,-55051107907009.2,50057510314093.3,104813049090535,77115649028076.8,1081345328799.27,100804226644439,-29610429231289.1,31.009819798505,175.5326456687,469069158646287,-262061579339593
1963-12-31,-120884090656087,169432448367103,49376451974907.4,-169262559417830,-40.3447043602047,-53707084351946.5,693461163947448,31.7414668286707,23249796162204.7,26761463200026.7,162380855543646,278437344835068,57738035189049.8,-108828644417311,-603287788747539,-78354115931748.8,-14087541685562.8,126046249267553,-252637856776560,65490903589052,54350666861222.3,2.36065482329387e+15,104.173700299923,84068137861634.3,-850023231653356,22463034838798.8,49725113356568.1,193767354697607,-160705761488700,71409343568734,609699250905569,398870626979225,130.186238131339,106440752235642,286607660292526,-49502250073941.6,-29759439173313,118936069639617,85073453305845.3,14265674024758.6,70855787051947.2,81891182969752.5,-44.1782861477174,-94.290114275623,-264595657564464,47199612889673.7,-35022885036441.5,170855116464467,-11439351648499.2,28459307967810.8,-47774117327108.7,-76623920776717.2,-91661504426081,-637495364208111,-5.07153720084378e+15,121732699781595,-88.7431218355546,-85040824590110.9,-57294270135616,-9746237759003.83,-172255988425749,-86127720734286.2,27921980441188.7,-63079927844000.1,28516176508202.5,24442014573742.7,66507254838826.5,103631574509004,23198752949136.8,-230.518026167445,-108.238853599838,44783574502840.7,33469862965639.9,18355013800201.7,-179332586271466,-88.2337471788148,189.670996658752,1.35878911467441e+16,-23.3337924050072,42494745634643,1110704392074.8,49415237984592.3,-229537969853897,73123420069481.3,-2937812189089.3,264777806433505,-25259843044547.6,47884591749540.4,20186910888439,-5.86834508200092,22789535699918.6,51709399670269,37762883618512.4,74067999603020.5,12.3445303162624,-15666991500952.6,49032381641085.6,1675396899714.78,282199092473070,-36780385770500.1
1964-03-31,-142177240469068,44.1193401388183,47126726904610.6,-345997565564711,40634524971456.7,-11.0035570654798,-36.8893705381299,-214141671366033,22445446305113.4,68373450723670.3,-95823587008390.1,-174445165864193,95.8833408357271,-207139258481283,-55.4895839057938,-82485976779724.8,-45577481611768.1,72884170923355.2,-71148951068550.5,74162154870499.5,97473872693190.8,-537028442408313,118075036830259,112946420278461,117.741985609625,-18.1538491076839,54519130595131.7,126734033229693,-156316301224358,93431253794877.9,547399601618215,206029413315087,66318672071729.6,-394844286190934,-1.99648713134217e+15,-45056171112139.9,-43585914980484,156533671298858,114847248935547,189872003983407,65560781018817.1,978.351343216651,-146198927410515,-29798016389077.7,-348527433311526,-16277848386147.4,-50802382443319.2,122972316402135,-254689876970371,162747492253799,-48230852035169.3,654913288344910,-37.8215223134055,-930162745859066,-113.030668983847,126583281642895,-60215549862154,-56133068107724.4,-60313569541256.3,-81424443457224.4,47830524081591.9,42.6053382264967,-2417456971478.34,-58375376038676.6,28991323717777.4,448210040392197,-34940897831237.4,5.15338417157683,22696119283944.5,-36625977988946.7,-210784346013372,-550169029390324,93585151131343.6,10098528658449.1,-152327969902233,56605651279296.9,113.856221319542,544541332346260,26301928380397.4,66467837052285.1,21.0605337043815,31252844605087.5,-163292527276635,81832417355545.1,94372775384051.1,-93618678560649.9,-34.7674002714851,25199914346937.2,19047032100834.3,-65140510943440.3,366964106209809,52576726481537.8,25805103677991.7,-15.1849347003452,-4.49325419073598,-20147174895728.4,42814676750411,14.1856445290902,144252692868798,-30647970142002.5
1964-06-30,1.99174019690755,185347563725409,43515587765303.8,87426040664450.6,53827788375324.7,-29836053851366.9,2.27166675727666e+15,-159038466068527,63052357830191.8,33623957873243.7,-72.5551009508076,-388457683881658,-10.3526072840528,253656483140065,-687368954487094,-6404671039454.78,-54395777613186.1,120527649565702,-94010762133949.7,69366723367400.6,-5826781474978.45,-275343073705043,44401832373141.1,-40.9497120317452,711519929333620,26897469381466.4,324412755025374,98213906148129.4,-290968237213006,88941420650990.6,-130102753522201,601196800333962,41404593949813.1,95000922943740.9,1.56173849857749e+15,-22930221131494.6,-35848087950721.5,49668908736246.7,68612697855837.6,-26.4365093341621,569187581470197,-151.3762095165,-111942256405209,-27603948810979.1,-264269270477619,36234964609880.5,-38834646633140.7,112318648640151,347109156121613,109239083826914,-38817320636712.8,200351804753673,-56596188536418.8,-483439972913632,-94575387998943.9,86663365396537.8,-39861605943284.5,-52962978187410,-198069541191455,-17077633879259.4,-12073142475531.4,86950714760300.9,-33946249752831.5,-45006276284365.8,-41.6915529585373,-41753265151383.8,73561521855417.3,-10.7949520800532,20698796591065.8,-32716458913140,420216031926373,-125721518760560,47980878837932.4,13312057936553.3,-129836587969514,109189967844325,-35470596907321.7,-79448926320865.7,39431048027039.8,47652773729441.6,-47828554450924.3,31186944856049.6,-129702977486702,6.31063301168819,23385563726873.6,-95115112061095.1,55821849875889.2,17.8434149078066,19032572621448.8,-34655960011235.7,-40932812506148.9,4078212357789.75,44.4491864782885,47619875864141.4,53138750292688.2,-16310116640614.5,6202879156915.08,-14377739059538,107686225663728,-18816727628176.9
1964-09-30,-174603912823784,260497156707575,51532668306563.6,-34.2275976426843,33172080180080,44386060257681,-1.48625203378509e+15,-171045604426384,-17.4769509195978,52825977973016.8,-85476415785994.1,5.92031853683567,50990084414851.7,-817545459442285,-15499609487372.9,-34699024668036.9,-73572837914677.4,113666767307635,-119938185498371,137591168111694,64.0372343277035,421204941293244,79590394500691.7,136872399639187,-821910647663290,29964460620486.9,116054780856362,128848425372910,-166579762298996,143402252797482,361671159499405,-4.00749087251274e+16,72797830640232.7,-875437939899429,-7.28379019080529e+15,-128142474806702,-41557723439228.3,53569501035127.6,68.80562873955,363742881936991,55820895984041.5,124133826383866,-341052236702670,-15324719673111.4,-204370434125262,57279533972322.9,-37563669633861.7,206342235891756,363433023296142,81668779933744,-69.7472998858763,156793634779742,-60818159397838.1,-275456654833394,-14.4634623583649,-30.9451341413253,-29.0199037955528,-54041325059141.3,84.7668510884523,-17597826747478.9,35475654627178.9,431318231162149,8.58189541541495,-95498938509385.5,-4.38357803462958,238596371316607,69615866280554.2,137835608462679,20242920201910.5,-42276798262050.7,694037095665445,-132056478087329,58704920921350.3,15266157378564.9,-180785730814116,91641656127520.1,-189754198397763,-86256341153756.5,35584853669832.9,125431889126625,-55169446945910.9,36484842801394.2,-110646302979921,96110784317540.3,16236178942294.6,-120057817213015,-15.225391094088,15962937819586.5,21907212335062.6,-38846219331265.4,80722288450389.1,168877575599965,36388029996177.5,40082967291337.2,58734306990282.9,129.804184506975,37162406332510.9,-43.1845665798543,105032983246866,-37047502515393.4
1964-12-31,-16.3072721256939,164085095794054,25781405441395.3,-115314047244718,20909533594887.6,-49662735064856.7,329087560220826,-160818680960286,7703463476136.71,25542425306925.7,-22.2009559948327,-14.2869031061095,24808872717076.5,-21.1352984448623,-0.112623424577356,-56594962188348.6,-55917742230352.2,102613682291272,-92115142431788.3,75536552906822.7,63274818583260.2,-148925514418501,46890913649212.6,318025496601540,707119346318753,10930347556009.5,3.73096424709355,88426157329651.2,223650589854683,-96.4217598085278,136936592039989,2.50373882122827e+15,62.3639722801513,306078549063256,-7.57620400997507e+17,91856681196289.4,-22015500386601.3,28891453698919.5,37549184727512.7,110862740295407,65970487539131.8,74960562716105.5,-112547099763287,-25504170400353.9,-157077233891134,44815447502752.2,-29435583110009.3,-987732592536443,-14.7258529281275,587.948168988338,-41672224467776.3,133308551974835,-42775460937861.5,-336167276414582,-39545894063513.1,-56.3233481123512,-7.41581066604919,438.906695968294,-91073245956220.9,-21432361674502.9,9755752007074.46,-129187778807367,-30487217892529.2,-26528664183614.9,9997959755434.53,60772813959144.7,178478375802822,32564422903693.9,7711019259406.51,-18291788604573.5,373032534453701,-62270888603120.8,133966573774090,197.668250277162,16157824230412,57155775299558.5,-56711169815707.3,-49031420641772.4,22222875583042.1,34148306230299.8,-14266589320029.2,14353289440016,-38757398265040.2,53269548178628.7,28.1309541936564,-56019784278213.9,31949173335065.9,6497079080786.9,10121759419762.2,2012165112812.42,37564196622619.3,23792068343716.4,7300744169370.33,8537182192414.92,15866336595466.4,-1291062605254.25,-10.0354268376761,-67.3407764637312,-139377153877358,30026381908913.9
1965-03-31,-6.06309035562314,-57594527940892.7,-94812352942796.8,-202373795071519,-7477166238164.77,22062445229480.1,-16.1892860868062,629509872627.115,-6.81026325325532,-22227912928092.4,40158657659065.5,-203102119708856,-12621741807292.8,-31542292305360.4,-26154997809218,141329834523705,123338266302400,8050908247540.08,17323011086554.8,-27825670322368.4,-22024160645614.8,19212289792785,686360727774060,-762501536631321,-13.596029788207,-3632906263413.94,43302993270934.1,-136843748393960,97604750292218.6,-8709133307917.74,-167575713877999,13791913338604.8,-48152477717881.2,-3179970147180.32,-114310374852975,2680108566927.44,-370765417169.236,-16652270704024.8,229.108757692291,-10472886073197.4,-1.90414139424396,4757268158821.3,7.72116989298072,6023016026485.15,58226394599071,-4782144942355.68,138028177167239,-53114034139165.5,-195646879503694,9846994877271.65,8673436038056,-54826498080594.2,8222008385239.55,459713720805458,-81098504409356.1,-20.0462783835889,-10322964565420.6,-27543067585181.7,-196756244068592,-16656693275593.2,6342120813775.33,9851067663590.81,39.4573757192983,227712371123376,-13723447189275.2,4.32342005190686,-15413808862553.4,-26821394443497.8,-16111461206012.6,-98594201603219.7,-110843657570992,-36959894734572.5,38158488841627.5,-129259610942.531,207054584226615,338790923704089,-35464220062515.2,19859056388175.6,-12.5095004821851,-10.7544441637549,-12722054477881,-3638795127643.53,65803616287836.1,-142966270583475,-15.604305822854,945605643297036,-8127285246828.41,17879411175820.2,-5.74526376459058,25752467791837,-32278150981777,-22401734389320.5,-24238851671381.5,-15.2312796677968,-165827363456389,11946077260292.7,11070326588966,17096562767445.9,59921878742135,-41.7862199099122
1965-06-30,66798985312073.7,39724003522423.5,-41459943818153.4,-13439378390370.8,3320554440197.67,4931125336071.46,-240541877154401,-189780326378423,-0.142499328582382,-9093642940911.65,17453439843417.1,-55201782529686.2,-17289280583863.3,-33095712239309.8,9.63701251597637,-286716723501066,11.1924623277562,35112353660064.1,74567321585877.3,10469932513743.3,9.49608926141474,2.28877255087912,5305707009151.47,-42117322310052.7,37919486207547,-4.827088401176,1900904527309.2,-3.32694132403089e+15,-52514085679807.7,43182194798315.1,-0.547034068647929,-71465632573735,165663548329773,-8706477768736.33,-23290478404778,1420221430977.66,-3.17603958426554,52480452178174.3,16125496571207.9,1788769763624.67,-579312798099451,-39949088684274.9,-34662856411997.4,2567457316630.66,-4654685835653.67,-120322858508928,36089019885465.8,19664979030739.5,216315840001586,7.82589841744708,-10330332675870.8,-53716549223565.5,6.2393259618173,230546916009743,-218776183082486,-47727603738824.7,49241728502587.5,146496680064449,178548709753011,-29.7258009676973,-12137021861357.3,25571361013031,-15275714593510.7,136295684110776,-17046354186085.3,-18788853689745.5,3044038201512.71,11884972523706.3,-22812528510155.1,-21563106779533.5,-30449448023280,-12029879305903.8,-920232427558.932,27769953842982.1,321334324309518,-69210766718346.2,42.3341156608555,8868090373756.71,22344855017882.6,-21806404819246.5,20574957874498.1,54.3379244691135,217156990083581,-13.4138546836209,-58295290221929.7,221329656339415,-3050236443167.85,7155882625541.98,-16.9590374167796,37227495420037,60896047205927.1,461798149285644,19.2643057606983,197912688474550,-494608607569445,13307016060125.6,-8444118185362.26,-36.1377854063881,78.1616813799679,1.01110925053405
1965-09-30,-23202128357657.8,3537733316718.11,-32374422172780.7,-11.2975045463136,-4034446519903.71,47763636330650.4,6286329803821.72,-1468258823234.76,273623706465354,-6.75502406896221,-14137621798646.8,208857260294255,-41948589253409.5,-17284682093382.1,264740385978578,-32729832455705.3,18175482103572.8,11424111121854.4,46779689010261.1,777134437629087,-2.2277820903336,64.7141478557521,-10415518708763,-9.69699475846196,-263547369919628,171098668760.292,-6713266801245.55,-75972343386975.4,-24461021479817.8,1386246178429.36,2.50916045275247e+15,-647054344865564,9126220794500.61,7689636753113.1,158538664654530,25307009507054.2,-363171489347907,-167537940134830,615377237059621,-66385737662895.2,-147264804523.3,-21723465078973.5,-2.88266144119216,-29063024022.1222,-5732772816869.76,-96068225323234.8,20549746652994.5,-81279100218481.4,71105200140182.3,6053188032820.46,-114222594812965,590769980298956,21039893879012.9,-41828054612746.5,162848061494781,122857969822010,45537458003219.5,-26023114647803.7,29.4706500413341,26617191610904.6,6425025026632.58,-4144005572792.06,132935041412499,17271992173895.2,-29514642969153.9,-428539806734901,1.96564280070541,-5.95487116362121,22207213096534.5,69016391084567.9,47611388477626.2,1485465399479.36,-3559803015918.58,-5730100529085.96,0.672538329069262,-113063264831912,-85801082693173.3,-8257830419650.64,-286853901317.503,-34608608110250.9,29671053995588.8,4188131476842.68,-57704166202194.4,-20492232816013.3,14937071066724.5,198761195596448,-7993232273866.23,-19426123662412.6,309236785062.486,-42755859573262.9,502015565879527,-344786964241885,-15716817102125.4,-16219928063390.9,-6.83233073715791,-57844970349672.5,-12606742683947.2,7752589172673.75,232642876496238,-4.16333278986826
1965-12-31,28.24769271674,-842488731728.677,-56031075826073.6,3.7126893582003e+15,5679135348958.27,224062204239078,423499358786605,11380713321536.9,-5005459420906.23,-108682674166086,-12760584809821.9,-13839755250881.8,-7349983036018.43,-27571551597169.1,45351342764951.2,19294516480837.2,-16055340761585.1,-112114342901612,-20.9530058547376,128950882164679,-629094828825.36,326691473122002,-221882405200009,-7.15080293840441,-196.0427770204,-6090597453488.97,5270386520116.63,66389374384103,4.81806692215645e+15,-25.6389161804464,-60363970838613.8,60.7764342898688,33066709695965.2,15421736824141.5,-15322363086923.6,47705928127393.7,8961363607116.96,-4672329183092.67,3648581223429.65,-62082112204448,1453787202956.67,-68098139875448.4,2867252233799.43,-236053620757.343,-822.075577661381,54543939211859.7,11916559130889.7,0.965679570274474,-1.7367460748883e+15,38600136776628.5,28379467006274.3,-34994689214178,335414442128631,-78632100014395.2,1.76039465649027,-5112477453264.18,62202387944573.6,-80434511135624.5,178072338185245,54777230085976,-9005161019699,128852988089014,-3876040170254.19,93660475639521,-21513649120539.6,-10766498873816.6,-7867994503248.64,283686918401213,-17578204518664.3,41214727453173.4,-605840826716173,62348660072098.3,-22919857849844.2,5.17386321954094,25508738560524.7,-93952650454255.6,-18285876706494,4785840286134.43,-25607648187432.6,-158175141684805,11475692364291.7,-14017186149320.2,-3.04156821013251,-4.13146872025148,4109184996062.1,-5.18236171207803e+16,-234298217357384,72706809346057.8,-26778903699333.7,34119001027481.2,-117262795985097,5716998604445.98,-4037372832817.23,-6972773449748.18,-64368127271968,27793919455869.2,-28912020067011.6,24335665961263.5,154309571481893,-51718103118192.1
